ID_code,target
test_136017,0.063829
test_136018,0.007052
test_136019,0.068996
test_136020,0.854487
test_136021,0.149313
test_136022,0.978387
test_136023,0.003799
test_136024,0.025424
test_136025,0.954815
test_136026,0.959512
test_136027,0.002841
test_136028,0.040366
test_136029,0.992310
test_136030,0.010140
test_136031,0.045812
test_136032,0.064374
test_136033,0.083915
test_136034,0.089136
test_136035,0.015657
test_136036,0.125907
test_136037,0.143301
test_136038,0.003380
test_136039,0.033016
test_136040,0.954513
test_136041,0.004714
test_136042,0.001646
test_136043,0.033117
test_136044,0.054552
test_136045,0.074105
test_136046,0.874642
test_136047,0.995241
test_136048,0.883875
test_136049,0.009284
test_136050,0.086802
test_136051,0.095759
test_136052,0.024342
test_136053,0.253570
test_136054,0.046167
test_136055,0.144069
test_136056,0.099592
test_136057,0.013644
test_136058,0.011915
test_136059,0.017040
test_136060,0.966813
test_136061,0.072405
test_136062,0.010506
test_136063,0.094358
test_136064,0.040660
test_136065,0.037814
test_136066,0.165034
test_136067,0.005332
test_136068,0.064055
test_136069,0.193921
test_136070,0.014060
test_136071,0.947907
test_136072,0.044639
test_136073,0.002811
test_136074,0.017823
test_136075,0.139675
test_136076,0.016760
test_136077,0.078046
test_136078,0.011362
test_136079,0.050837
test_136080,0.111115
test_136081,0.099134
test_136082,0.007485
test_136083,0.037660
test_136084,0.040521
test_136085,0.923434
test_136086,0.013038
test_136087,0.027059
test_136088,0.003252
test_136089,0.000638
test_136090,0.000972
test_136091,0.099691
test_136092,0.006745
test_136093,0.007424
test_136094,0.754267
test_136095,0.006843
test_136096,0.031441
test_136097,0.974296
test_136098,0.017134
test_136099,0.101929
test_136100,0.049483
test_136101,0.003799
test_136102,0.142845
test_136103,0.019290
test_136104,0.238609
test_136105,0.020387
test_136106,0.039905
test_136107,0.937588
test_136108,0.097886
test_136109,0.026115
test_136110,0.012151
test_136111,0.929985
test_136112,0.908328
test_136113,0.054143
test_136114,0.001302
test_136115,0.819450
test_136116,0.051314
test_136117,0.015582
test_136118,0.180848
test_136119,0.034321
test_136120,0.886893
test_136121,0.026745
test_136122,0.839366
test_136123,0.120466
test_136124,0.060895
test_136125,0.066894
test_136126,0.018622
test_136127,0.028098
test_136128,0.953810
test_136129,0.058118
test_136130,0.866806
test_136131,0.012817
test_136132,0.003931
test_136133,0.005357
test_136134,0.034299
test_136135,0.064123
test_136136,0.042419
test_136137,0.118551
test_136138,0.054319
test_136139,0.095215
test_136140,0.002939
test_136141,0.954361
test_136142,0.268961
test_136143,0.002733
test_136144,0.189652
test_136145,0.087410
test_136146,0.966551
test_136147,0.955210
test_136148,0.027738
test_136149,0.007679
test_136150,0.878673
test_136151,0.928349
test_136152,0.091851
test_136153,0.981446
test_136154,0.214891
test_136155,0.038161
test_136156,0.025018
test_136157,0.010440
test_136158,0.145388
test_136159,0.115428
test_136160,0.291233
test_136161,0.118729
test_136162,0.116635
test_136163,0.005852
test_136164,0.068376
test_136165,0.944381
test_136166,0.803692
test_136167,0.853146
test_136168,0.103359
test_136169,0.039668
test_136170,0.009433
test_136171,0.017112
test_136172,0.065876
test_136173,0.138246
test_136174,0.109401
test_136175,0.907485
test_136176,0.021823
test_136177,0.005972
test_136178,0.042431
test_136179,0.039658
test_136180,0.103652
test_136181,0.076140
test_136182,0.048362
test_136183,0.074122
test_136184,0.010001
test_136185,0.005053
test_136186,0.051369
test_136187,0.019067
test_136188,0.004342
test_136189,0.895231
test_136190,0.013846
test_136191,0.009224
test_136192,0.992703
test_136193,0.019926
test_136194,0.910896
test_136195,0.020076
test_136196,0.049084
test_136197,0.086648
test_136198,0.107972
test_136199,0.015395
test_136200,0.014321
test_136201,0.078567
test_136202,0.966965
test_136203,0.855870
test_136204,0.044144
test_136205,0.841965
test_136206,0.006971
test_136207,0.031381
test_136208,0.056981
test_136209,0.973991
test_136210,0.011315
test_136211,0.047550
test_136212,0.884600
test_136213,0.192974
test_136214,0.012276
test_136215,0.051077
test_136216,0.023234
test_136217,0.941881
test_136218,0.071421
test_136219,0.021240
test_136220,0.001314
test_136221,0.161006
test_136222,0.017514
test_136223,0.010065
test_136224,0.158943
test_136225,0.210552
test_136226,0.910817
test_136227,0.946533
test_136228,0.001982
test_136229,0.098965
test_136230,0.004274
test_136231,0.198884
test_136232,0.993245
test_136233,0.001911
test_136234,0.070269
test_136235,0.155953
test_136236,0.206006
test_136237,0.938429
test_136238,0.908264
test_136239,0.035369
test_136240,0.989084
test_136241,0.064588
test_136242,0.089615
test_136243,0.014031
test_136244,0.106012
test_136245,0.061018
test_136246,0.018349
test_136247,0.003119
test_136248,0.009570
test_136249,0.014130
test_136250,0.843598
test_136251,0.046701
test_136252,0.931568
test_136253,0.950431
test_136254,0.878431
test_136255,0.840958
test_136256,0.045580
test_136257,0.056623
test_136258,0.960692
test_136259,0.017440
test_136260,0.088661
test_136261,0.001216
test_136262,0.026439
test_136263,0.023845
test_136264,0.966597
test_136265,0.180709
test_136266,0.004895
test_136267,0.006216
test_136268,0.228546
test_136269,0.040852
test_136270,0.022515
test_136271,0.005016
test_136272,0.008922
test_136273,0.037968
test_136274,0.168773
test_136275,0.041740
test_136276,0.027253
test_136277,0.158538
test_136278,0.024316
test_136279,0.070151
test_136280,0.045593
test_136281,0.002871
test_136282,0.012039
test_136283,0.006812
test_136284,0.004466
test_136285,0.022429
test_136286,0.017601
test_136287,0.015882
test_136288,0.076602
test_136289,0.150845
test_136290,0.002952
test_136291,0.065855
test_136292,0.006186
test_136293,0.798587
test_136294,0.942364
test_136295,0.106418
test_136296,0.151899
test_136297,0.034204
test_136298,0.098562
test_136299,0.977764
test_136300,0.867633
test_136301,0.102536
test_136302,0.013653
test_136303,0.044348
test_136304,0.896060
test_136305,0.109306
test_136306,0.084657
test_136307,0.097050
test_136308,0.916583
test_136309,0.077131
test_136310,0.061404
test_136311,0.073962
test_136312,0.196188
test_136313,0.068417
test_136314,0.107721
test_136315,0.016937
test_136316,0.037462
test_136317,0.759444
test_136318,0.043047
test_136319,0.042230
test_136320,0.821775
test_136321,0.037439
test_136322,0.879021
test_136323,0.023464
test_136324,0.011090
test_136325,0.909915
test_136326,0.766066
test_136327,0.002622
test_136328,0.045457
test_136329,0.987504
test_136330,0.074423
test_136331,0.080437
test_136332,0.112513
test_136333,0.012590
test_136334,0.123396
test_136335,0.066532
test_136336,0.962686
test_136337,0.068325
test_136338,0.028482
test_136339,0.018305
test_136340,0.018026
test_136341,0.081244
test_136342,0.774064
test_136343,0.858359
test_136344,0.115061
test_136345,0.021358
test_136346,0.201575
test_136347,0.060441
test_136348,0.001949
test_136349,0.966575
test_136350,0.091313
test_136351,0.976504
test_136352,0.019775
test_136353,0.877621
test_136354,0.183069
test_136355,0.109795
test_136356,0.938086
test_136357,0.001557
test_136358,0.804140
test_136359,0.058088
test_136360,0.972123
test_136361,0.041982
test_136362,0.007300
test_136363,0.917849
test_136364,0.907548
test_136365,0.910433
test_136366,0.835438
test_136367,0.162062
test_136368,0.004913
test_136369,0.985666
test_136370,0.058316
test_136371,0.022138
test_136372,0.200065
test_136373,0.995103
test_136374,0.868097
test_136375,0.036061
test_136376,0.979302
test_136377,0.004268
test_136378,0.150859
test_136379,0.025481
test_136380,0.015116
test_136381,0.118476
test_136382,0.004016
test_136383,0.114203
test_136384,0.952608
test_136385,0.079776
test_136386,0.919367
test_136387,0.814130
test_136388,0.079431
test_136389,0.170083
test_136390,0.084424
test_136391,0.059322
test_136392,0.931587
test_136393,0.001300
test_136394,0.052586
test_136395,0.919943
test_136396,0.013799
test_136397,0.051576
test_136398,0.008316
test_136399,0.025504
test_136400,0.155356
test_136401,0.001107
test_136402,0.027132
test_136403,0.019732
test_136404,0.032227
test_136405,0.011566
test_136406,0.007171
test_136407,0.258535
test_136408,0.004205
test_136409,0.213247
test_136410,0.074679
test_136411,0.117208
test_136412,0.000740
test_136413,0.943017
test_136414,0.953640
test_136415,0.119348
test_136416,0.071563
test_136417,0.017043
test_136418,0.040489
test_136419,0.000210
test_136420,0.243036
test_136421,0.003206
test_136422,0.005234
test_136423,0.038386
test_136424,0.058922
test_136425,0.122152
test_136426,0.033223
test_136427,0.088025
test_136428,0.910003
test_136429,0.168517
test_136430,0.003219
test_136431,0.862323
test_136432,0.079208
test_136433,0.825163
test_136434,0.907346
test_136435,0.146906
test_136436,0.073840
test_136437,0.007870
test_136438,0.841939
test_136439,0.088526
test_136440,0.018701
test_136441,0.171829
test_136442,0.942373
test_136443,0.009095
test_136444,0.000934
test_136445,0.078941
test_136446,0.877705
test_136447,0.016356
test_136448,0.929186
test_136449,0.059148
test_136450,0.956806
test_136451,0.025832
test_136452,0.017589
test_136453,0.001745
test_136454,0.004204
test_136455,0.012614
test_136456,0.814134
test_136457,0.003869
test_136458,0.001596
test_136459,0.061558
test_136460,0.003271
test_136461,0.054828
test_136462,0.009122
test_136463,0.053297
test_136464,0.193544
test_136465,0.009648
test_136466,0.887874
test_136467,0.135237
test_136468,0.066869
test_136469,0.004356
test_136470,0.004356
test_136471,0.085637
test_136472,0.964200
test_136473,0.001788
test_136474,0.000948
test_136475,0.071899
test_136476,0.004949
test_136477,0.098493
test_136478,0.942571
test_136479,0.813468
test_136480,0.888163
test_136481,0.041853
test_136482,0.044106
test_136483,0.003852
test_136484,0.004156
test_136485,0.045857
test_136486,0.045664
test_136487,0.029456
test_136488,0.175485
test_136489,0.005302
test_136490,0.043971
test_136491,0.026286
test_136492,0.033161
test_136493,0.098228
test_136494,0.116731
test_136495,0.842670
test_136496,0.011700
test_136497,0.060911
test_136498,0.125103
test_136499,0.009724
test_136500,0.117512
test_136501,0.001002
test_136502,0.001115
test_136503,0.224165
test_136504,0.001159
test_136505,0.083432
test_136506,0.008298
test_136507,0.085821
test_136508,0.959169
test_136509,0.003248
test_136510,0.170829
test_136511,0.157908
test_136512,0.020899
test_136513,0.015850
test_136514,0.115942
test_136515,0.057707
test_136516,0.004832
test_136517,0.007790
test_136518,0.131025
test_136519,0.026839
test_136520,0.016836
test_136521,0.001445
test_136522,0.072110
test_136523,0.203540
test_136524,0.934435
test_136525,0.132394
test_136526,0.029487
test_136527,0.024129
test_136528,0.004826
test_136529,0.971180
test_136530,0.071884
test_136531,0.018825
test_136532,0.023307
test_136533,0.169626
test_136534,0.091410
test_136535,0.081385
test_136536,0.040114
test_136537,0.122287
test_136538,0.050183
test_136539,0.049266
test_136540,0.068314
test_136541,0.019108
test_136542,0.936902
test_136543,0.004421
test_136544,0.002238
test_136545,0.773726
test_136546,0.022894
test_136547,0.017252
test_136548,0.901466
test_136549,0.017929
test_136550,0.026293
test_136551,0.008739
test_136552,0.105553
test_136553,0.159395
test_136554,0.032664
test_136555,0.006633
test_136556,0.003665
test_136557,0.062051
test_136558,0.158390
test_136559,0.012440
test_136560,0.862203
test_136561,0.812847
test_136562,0.118236
test_136563,0.048255
test_136564,0.063486
test_136565,0.084869
test_136566,0.007457
test_136567,0.920017
test_136568,0.092436
test_136569,0.245439
test_136570,0.015827
test_136571,0.052335
test_136572,0.013451
test_136573,0.050210
test_136574,0.024836
test_136575,0.003721
test_136576,0.021601
test_136577,0.005950
test_136578,0.043823
test_136579,0.006440
test_136580,0.008128
test_136581,0.886439
test_136582,0.993619
test_136583,0.829415
test_136584,0.046778
test_136585,0.893029
test_136586,0.019609
test_136587,0.921165
test_136588,0.162801
test_136589,0.930751
test_136590,0.944543
test_136591,0.813267
test_136592,0.089827
test_136593,0.185137
test_136594,0.051627
test_136595,0.002389
test_136596,0.010796
test_136597,0.926764
test_136598,0.007053
test_136599,0.941703
test_136600,0.941666
test_136601,0.911485
test_136602,0.097183
test_136603,0.017515
test_136604,0.132174
test_136605,0.050248
test_136606,0.011665
test_136607,0.098166
test_136608,0.161500
test_136609,0.047000
test_136610,0.889540
test_136611,0.059258
test_136612,0.008796
test_136613,0.175619
test_136614,0.869217
test_136615,0.910462
test_136616,0.906065
test_136617,0.778867
test_136618,0.125063
test_136619,0.844736
test_136620,0.767528
test_136621,0.023810
test_136622,0.917666
test_136623,0.116679
test_136624,0.030771
test_136625,0.025635
test_136626,0.003996
test_136627,0.727039
test_136628,0.072896
test_136629,0.048336
test_136630,0.004655
test_136631,0.900217
test_136632,0.035660
test_136633,0.914077
test_136634,0.144303
test_136635,0.014087
test_136636,0.029211
test_136637,0.015356
test_136638,0.020147
test_136639,0.970209
test_136640,0.978794
test_136641,0.026984
test_136642,0.008304
test_136643,0.866949
test_136644,0.775015
test_136645,0.081327
test_136646,0.855809
test_136647,0.997057
test_136648,0.090532
test_136649,0.025819
test_136650,0.895238
test_136651,0.021065
test_136652,0.940498
test_136653,0.066871
test_136654,0.953423
test_136655,0.968384
test_136656,0.105024
test_136657,0.864707
test_136658,0.801086
test_136659,0.068106
test_136660,0.057141
test_136661,0.004859
test_136662,0.817065
test_136663,0.034707
test_136664,0.080377
test_136665,0.112262
test_136666,0.022285
test_136667,0.002057
test_136668,0.013426
test_136669,0.951566
test_136670,0.994409
test_136671,0.013364
test_136672,0.028421
test_136673,0.002175
test_136674,0.945835
test_136675,0.085541
test_136676,0.035843
test_136677,0.084731
test_136678,0.044074
test_136679,0.077878
test_136680,0.783705
test_136681,0.001557
test_136682,0.914967
test_136683,0.032236
test_136684,0.133358
test_136685,0.047390
test_136686,0.001119
test_136687,0.058905
test_136688,0.058009
test_136689,0.292134
test_136690,0.174184
test_136691,0.925830
test_136692,0.037401
test_136693,0.137356
test_136694,0.015756
test_136695,0.180805
test_136696,0.025046
test_136697,0.026923
test_136698,0.010499
test_136699,0.032586
test_136700,0.931813
test_136701,0.074536
test_136702,0.916309
test_136703,0.018794
test_136704,0.010333
test_136705,0.020420
test_136706,0.254797
test_136707,0.005430
test_136708,0.182857
test_136709,0.005289
test_136710,0.930323
test_136711,0.011164
test_136712,0.017912
test_136713,0.033818
test_136714,0.049747
test_136715,0.061506
test_136716,0.103648
test_136717,0.001666
test_136718,0.843212
test_136719,0.843127
test_136720,0.073120
test_136721,0.014362
test_136722,0.830356
test_136723,0.010916
test_136724,0.101253
test_136725,0.150410
test_136726,0.855483
test_136727,0.002109
test_136728,0.099187
test_136729,0.019596
test_136730,0.033590
test_136731,0.023179
test_136732,0.056596
test_136733,0.022951
test_136734,0.127217
test_136735,0.024368
test_136736,0.894277
test_136737,0.987188
test_136738,0.117818
test_136739,0.900468
test_136740,0.041399
test_136741,0.069517
test_136742,0.021786
test_136743,0.010622
test_136744,0.030496
test_136745,0.004800
test_136746,0.037913
test_136747,0.013821
test_136748,0.110951
test_136749,0.924766
test_136750,0.969605
test_136751,0.035998
test_136752,0.927167
test_136753,0.159700
test_136754,0.084070
test_136755,0.176464
test_136756,0.819995
test_136757,0.000874
test_136758,0.065001
test_136759,0.095165
test_136760,0.021771
test_136761,0.087071
test_136762,0.087824
test_136763,0.024243
test_136764,0.016912
test_136765,0.022381
test_136766,0.004503
test_136767,0.973552
test_136768,0.101439
test_136769,0.086734
test_136770,0.873838
test_136771,0.209974
test_136772,0.955019
test_136773,0.027813
test_136774,0.030949
test_136775,0.891723
test_136776,0.001949
test_136777,0.013936
test_136778,0.803068
test_136779,0.004149
test_136780,0.842814
test_136781,0.070187
test_136782,0.840690
test_136783,0.023546
test_136784,0.051365
test_136785,0.883836
test_136786,0.034587
test_136787,0.080307
test_136788,0.002137
test_136789,0.035979
test_136790,0.836260
test_136791,0.113817
test_136792,0.000605
test_136793,0.045555
test_136794,0.755565
test_136795,0.918553
test_136796,0.006771
test_136797,0.840714
test_136798,0.011521
test_136799,0.001921
test_136800,0.050517
test_136801,0.002463
test_136802,0.098253
test_136803,0.002602
test_136804,0.049533
test_136805,0.047037
test_136806,0.074800
test_136807,0.007122
test_136808,0.898388
test_136809,0.029730
test_136810,0.209334
test_136811,0.021513
test_136812,0.835407
test_136813,0.948512
test_136814,0.006432
test_136815,0.178992
test_136816,0.245389
test_136817,0.038823
test_136818,0.004130
test_136819,0.072521
test_136820,0.011263
test_136821,0.007422
test_136822,0.008832
test_136823,0.144671
test_136824,0.121614
test_136825,0.076715
test_136826,0.038999
test_136827,0.919431
test_136828,0.018643
test_136829,0.058443
test_136830,0.005824
test_136831,0.009930
test_136832,0.064518
test_136833,0.160500
test_136834,0.012447
test_136835,0.010909
test_136836,0.147190
test_136837,0.845661
test_136838,0.032639
test_136839,0.895804
test_136840,0.984234
test_136841,0.957156
test_136842,0.048958
test_136843,0.055795
test_136844,0.013957
test_136845,0.995361
test_136846,0.088261
test_136847,0.029351
test_136848,0.002839
test_136849,0.005014
test_136850,0.052809
test_136851,0.030756
test_136852,0.983304
test_136853,0.088242
test_136854,0.022072
test_136855,0.845399
test_136856,0.057929
test_136857,0.106256
test_136858,0.011534
test_136859,0.125558
test_136860,0.921271
test_136861,0.093284
test_136862,0.009598
test_136863,0.012653
test_136864,0.940664
test_136865,0.014892
test_136866,0.065565
test_136867,0.920784
test_136868,0.000633
test_136869,0.041623
test_136870,0.096696
test_136871,0.947808
test_136872,0.118532
test_136873,0.026021
test_136874,0.810626
test_136875,0.915133
test_136876,0.022406
test_136877,0.982374
test_136878,0.011924
test_136879,0.044814
test_136880,0.948000
test_136881,0.024301
test_136882,0.045778
test_136883,0.104168
test_136884,0.912721
test_136885,0.066525
test_136886,0.214285
test_136887,0.014591
test_136888,0.157752
test_136889,0.741827
test_136890,0.041356
test_136891,0.058102
test_136892,0.106712
test_136893,0.015047
test_136894,0.906063
test_136895,0.042265
test_136896,0.890720
test_136897,0.138779
test_136898,0.059616
test_136899,0.052652
test_136900,0.039362
test_136901,0.062391
test_136902,0.136748
test_136903,0.045529
test_136904,0.079384
test_136905,0.039383
test_136906,0.077776
test_136907,0.010658
test_136908,0.043548
test_136909,0.178435
test_136910,0.009547
test_136911,0.000562
test_136912,0.023298
test_136913,0.787742
test_136914,0.921418
test_136915,0.878386
test_136916,0.196597
test_136917,0.076659
test_136918,0.027053
test_136919,0.112208
test_136920,0.921207
test_136921,0.810654
test_136922,0.077451
test_136923,0.006005
test_136924,0.003538
test_136925,0.840208
test_136926,0.020337
test_136927,0.003262
test_136928,0.026361
test_136929,0.046291
test_136930,0.003405
test_136931,0.907208
test_136932,0.060768
test_136933,0.185328
test_136934,0.056176
test_136935,0.050403
test_136936,0.018664
test_136937,0.971168
test_136938,0.026028
test_136939,0.173847
test_136940,0.904172
test_136941,0.106732
test_136942,0.063603
test_136943,0.008306
test_136944,0.003859
test_136945,0.915768
test_136946,0.080971
test_136947,0.022662
test_136948,0.052009
test_136949,0.103233
test_136950,0.029985
test_136951,0.002144
test_136952,0.030348
test_136953,0.013811
test_136954,0.108627
test_136955,0.029735
test_136956,0.017965
test_136957,0.029887
test_136958,0.004675
test_136959,0.025771
test_136960,0.091383
test_136961,0.115848
test_136962,0.019397
test_136963,0.058233
test_136964,0.779849
test_136965,0.088727
test_136966,0.036263
test_136967,0.051943
test_136968,0.043655
test_136969,0.016395
test_136970,0.091699
test_136971,0.042168
test_136972,0.068839
test_136973,0.015152
test_136974,0.002154
test_136975,0.178857
test_136976,0.034620
test_136977,0.036308
test_136978,0.020833
test_136979,0.037849
test_136980,0.103710
test_136981,0.019829
test_136982,0.034751
test_136983,0.053328
test_136984,0.022770
test_136985,0.026555
test_136986,0.081926
test_136987,0.171740
test_136988,0.869006
test_136989,0.040555
test_136990,0.023251
test_136991,0.110864
test_136992,0.041875
test_136993,0.268138
test_136994,0.881750
test_136995,0.145941
test_136996,0.079211
test_136997,0.098799
test_136998,0.013892
test_136999,0.820129
test_137000,0.936607
test_137001,0.020680
test_137002,0.981910
test_137003,0.114686
test_137004,0.964375
test_137005,0.900095
test_137006,0.206515
test_137007,0.846248
test_137008,0.009714
test_137009,0.895802
test_137010,0.136246
test_137011,0.015394
test_137012,0.988001
test_137013,0.799262
test_137014,0.156514
test_137015,0.870471
test_137016,0.009240
test_137017,0.995342
test_137018,0.167681
test_137019,0.048229
test_137020,0.011545
test_137021,0.014626
test_137022,0.926627
test_137023,0.176658
test_137024,0.064584
test_137025,0.002630
test_137026,0.964867
test_137027,0.020237
test_137028,0.014888
test_137029,0.123002
test_137030,0.016595
test_137031,0.030291
test_137032,0.141667
test_137033,0.942162
test_137034,0.010021
test_137035,0.070533
test_137036,0.031741
test_137037,0.908787
test_137038,0.011677
test_137039,0.019933
test_137040,0.032307
test_137041,0.056621
test_137042,0.973877
test_137043,0.019422
test_137044,0.097047
test_137045,0.035558
test_137046,0.016855
test_137047,0.215842
test_137048,0.178711
test_137049,0.887288
test_137050,0.819485
test_137051,0.854274
test_137052,0.083262
test_137053,0.000167
test_137054,0.943469
test_137055,0.050467
test_137056,0.119607
test_137057,0.009284
test_137058,0.112354
test_137059,0.004346
test_137060,0.008010
test_137061,0.941424
test_137062,0.192125
test_137063,0.044670
test_137064,0.234189
test_137065,0.122758
test_137066,0.937882
test_137067,0.002963
test_137068,0.875048
test_137069,0.988246
test_137070,0.773294
test_137071,0.013975
test_137072,0.111269
test_137073,0.008218
test_137074,0.116691
test_137075,0.951249
test_137076,0.042875
test_137077,0.045193
test_137078,0.007866
test_137079,0.008975
test_137080,0.002673
test_137081,0.070394
test_137082,0.175703
test_137083,0.022275
test_137084,0.071806
test_137085,0.048030
test_137086,0.008871
test_137087,0.007179
test_137088,0.045227
test_137089,0.005978
test_137090,0.003879
test_137091,0.910871
test_137092,0.189196
test_137093,0.020847
test_137094,0.109874
test_137095,0.834933
test_137096,0.003915
test_137097,0.003258
test_137098,0.101046
test_137099,0.942109
test_137100,0.024182
test_137101,0.002001
test_137102,0.045976
test_137103,0.051715
test_137104,0.006253
test_137105,0.167469
test_137106,0.902974
test_137107,0.031962
test_137108,0.071113
test_137109,0.028328
test_137110,0.028713
test_137111,0.011021
test_137112,0.050840
test_137113,0.220390
test_137114,0.002203
test_137115,0.013327
test_137116,0.146419
test_137117,0.070507
test_137118,0.006298
test_137119,0.030610
test_137120,0.014900
test_137121,0.111603
test_137122,0.067423
test_137123,0.008258
test_137124,0.159268
test_137125,0.085717
test_137126,0.055558
test_137127,0.004778
test_137128,0.933101
test_137129,0.021806
test_137130,0.813106
test_137131,0.973853
test_137132,0.169640
test_137133,0.001166
test_137134,0.039110
test_137135,0.007262
test_137136,0.004258
test_137137,0.032565
test_137138,0.018668
test_137139,0.006706
test_137140,0.872778
test_137141,0.824503
test_137142,0.000771
test_137143,0.000185
test_137144,0.002880
test_137145,0.008586
test_137146,0.037969
test_137147,0.168396
test_137148,0.005869
test_137149,0.202623
test_137150,0.977386
test_137151,0.078006
test_137152,0.013722
test_137153,0.126188
test_137154,0.013057
test_137155,0.220070
test_137156,0.987809
test_137157,0.057534
test_137158,0.033079
test_137159,0.008065
test_137160,0.016497
test_137161,0.033809
test_137162,0.018561
test_137163,0.021693
test_137164,0.051929
test_137165,0.968676
test_137166,0.060847
test_137167,0.942505
test_137168,0.036373
test_137169,0.976177
test_137170,0.022141
test_137171,0.037262
test_137172,0.695786
test_137173,0.013069
test_137174,0.895924
test_137175,0.151413
test_137176,0.019853
test_137177,0.083382
test_137178,0.968873
test_137179,0.856616
test_137180,0.024205
test_137181,0.130457
test_137182,0.013000
test_137183,0.989800
test_137184,0.037411
test_137185,0.013342
test_137186,0.020005
test_137187,0.020756
test_137188,0.915626
test_137189,0.048094
test_137190,0.017294
test_137191,0.082277
test_137192,0.998303
test_137193,0.909403
test_137194,0.830912
test_137195,0.062097
test_137196,0.012667
test_137197,0.027216
test_137198,0.036638
test_137199,0.005324
test_137200,0.002916
test_137201,0.968786
test_137202,0.002280
test_137203,0.967392
test_137204,0.020251
test_137205,0.014941
test_137206,0.023801
test_137207,0.026319
test_137208,0.902086
test_137209,0.878714
test_137210,0.037286
test_137211,0.066583
test_137212,0.139322
test_137213,0.036781
test_137214,0.004912
test_137215,0.121280
test_137216,0.047072
test_137217,0.052062
test_137218,0.035663
test_137219,0.080607
test_137220,0.931101
test_137221,0.110909
test_137222,0.011158
test_137223,0.024965
test_137224,0.070980
test_137225,0.004360
test_137226,0.110547
test_137227,0.011684
test_137228,0.866928
test_137229,0.028046
test_137230,0.103377
test_137231,0.094316
test_137232,0.018068
test_137233,0.025535
test_137234,0.026779
test_137235,0.002623
test_137236,0.003466
test_137237,0.959105
test_137238,0.897511
test_137239,0.933287
test_137240,0.067152
test_137241,0.110460
test_137242,0.783419
test_137243,0.079092
test_137244,0.001728
test_137245,0.052879
test_137246,0.828651
test_137247,0.054591
test_137248,0.115734
test_137249,0.101679
test_137250,0.077939
test_137251,0.964407
test_137252,0.209528
test_137253,0.023341
test_137254,0.040717
test_137255,0.035001
test_137256,0.820497
test_137257,0.984814
test_137258,0.012566
test_137259,0.013695
test_137260,0.029876
test_137261,0.074408
test_137262,0.153145
test_137263,0.021734
test_137264,0.897865
test_137265,0.822843
test_137266,0.005473
test_137267,0.251562
test_137268,0.039399
test_137269,0.080723
test_137270,0.937708
test_137271,0.899101
test_137272,0.831650
test_137273,0.066470
test_137274,0.008743
test_137275,0.165777
test_137276,0.018931
test_137277,0.070641
test_137278,0.062352
test_137279,0.029710
test_137280,0.135348
test_137281,0.958756
test_137282,0.039763
test_137283,0.041987
test_137284,0.011880
test_137285,0.166515
test_137286,0.004962
test_137287,0.014787
test_137288,0.023759
test_137289,0.988855
test_137290,0.022196
test_137291,0.029210
test_137292,0.013899
test_137293,0.063416
test_137294,0.006933
test_137295,0.003690
test_137296,0.071458
test_137297,0.082650
test_137298,0.039319
test_137299,0.003079
test_137300,0.043375
test_137301,0.010905
test_137302,0.001793
test_137303,0.089010
test_137304,0.014263
test_137305,0.030460
test_137306,0.863970
test_137307,0.035406
test_137308,0.914893
test_137309,0.032607
test_137310,0.024891
test_137311,0.022117
test_137312,0.868201
test_137313,0.939799
test_137314,0.068054
test_137315,0.003469
test_137316,0.002260
test_137317,0.869181
test_137318,0.122730
test_137319,0.790211
test_137320,0.000918
test_137321,0.092240
test_137322,0.060715
test_137323,0.005035
test_137324,0.185180
test_137325,0.028427
test_137326,0.946254
test_137327,0.901004
test_137328,0.907366
test_137329,0.237448
test_137330,0.028436
test_137331,0.935440
test_137332,0.031393
test_137333,0.027890
test_137334,0.984483
test_137335,0.022603
test_137336,0.028167
test_137337,0.068024
test_137338,0.188400
test_137339,0.101591
test_137340,0.242799
test_137341,0.043965
test_137342,0.932274
test_137343,0.964882
test_137344,0.907405
test_137345,0.010036
test_137346,0.082873
test_137347,0.042693
test_137348,0.049626
test_137349,0.019843
test_137350,0.006912
test_137351,0.019961
test_137352,0.880368
test_137353,0.013780
test_137354,0.008055
test_137355,0.062353
test_137356,0.013536
test_137357,0.053648
test_137358,0.008644
test_137359,0.011637
test_137360,0.011357
test_137361,0.027371
test_137362,0.037387
test_137363,0.059189
test_137364,0.894933
test_137365,0.951264
test_137366,0.026027
test_137367,0.001026
test_137368,0.973532
test_137369,0.099026
test_137370,0.009205
test_137371,0.087661
test_137372,0.197918
test_137373,0.177049
test_137374,0.198496
test_137375,0.982811
test_137376,0.033462
test_137377,0.058893
test_137378,0.130272
test_137379,0.107878
test_137380,0.250324
test_137381,0.049939
test_137382,0.064370
test_137383,0.093625
test_137384,0.039490
test_137385,0.110940
test_137386,0.084082
test_137387,0.006736
test_137388,0.959638
test_137389,0.038745
test_137390,0.062997
test_137391,0.957658
test_137392,0.002217
test_137393,0.015170
test_137394,0.029933
test_137395,0.970403
test_137396,0.007438
test_137397,0.921554
test_137398,0.085030
test_137399,0.020435
test_137400,0.096221
test_137401,0.968312
test_137402,0.911591
test_137403,0.009281
test_137404,0.006835
test_137405,0.007810
test_137406,0.969675
test_137407,0.066947
test_137408,0.954397
test_137409,0.011609
test_137410,0.020264
test_137411,0.059588
test_137412,0.080242
test_137413,0.002478
test_137414,0.045438
test_137415,0.003281
